QID,W1,W2,Sim,input_condition,model,layer,pooling,cosine_similarity,word1_context_sentence_count,word2_context_sentence_count,model_name
214,ibadet,namaz,4.25,contextual,mBERT,1,max,0.5242081766759177,15,15,bert-base-multilingual-cased
215,soyut,somut,0.0,contextual,mBERT,1,max,0.7399920951891055,15,15,bert-base-multilingual-cased
216,süresiz,ebediyeten,7.416666667,contextual,mBERT,1,max,0.6768711376794609,15,15,bert-base-multilingual-cased
217,taşıt,kamyon,4.083333333,contextual,mBERT,1,max,0.571822654223439,15,15,bert-base-multilingual-cased
218,tren,yakıt,1.333333333,contextual,mBERT,1,max,0.148073646289699,9,15,bert-base-multilingual-cased
219,yoldaş,keşiş,1.166666667,contextual,mBERT,1,max,0.7476964613114758,13,15,bert-base-multilingual-cased
220,horoz,sefer,0.25,contextual,mBERT,1,max,0.5487545712603393,15,15,bert-base-multilingual-cased
221,tabure,çerçeve,0.583333333,contextual,mBERT,1,max,0.6110942085530684,14,15,bert-base-multilingual-cased
222,kordon,gülümseme,0.166666667,contextual,mBERT,1,max,0.5443415795277403,15,15,bert-base-multilingual-cased
223,zeki,akıllı,6.0,contextual,mBERT,1,max,0.47309753876792393,15,15,bert-base-multilingual-cased
224,gençmişçesine,yaşlıymışçasına,0.083333333,contextual,mBERT,1,max,0.7814769245650033,15,15,bert-base-multilingual-cased
225,nezle,ilaç,1.416666667,contextual,mBERT,1,max,0.41801096394639026,15,15,bert-base-multilingual-cased
226,ilaç,çare,4.333333333,contextual,mBERT,1,max,0.44112118008249945,15,15,bert-base-multilingual-cased
227,devlet,para,0.75,contextual,mBERT,1,max,0.12272481220654863,15,15,bert-base-multilingual-cased
228,kavramsallaştırsın,çocuk,0.333333333,contextual,mBERT,1,max,0.04867874568145192,15,15,bert-base-multilingual-cased
229,somurtma,kağıt,0.166666667,contextual,mBERT,1,max,0.6436193240510695,15,15,bert-base-multilingual-cased
230,evrensel,bilimci,0.25,contextual,mBERT,1,max,0.6349516291684879,15,15,bert-base-multilingual-cased
231,barınak,soğuk,0.416666667,contextual,mBERT,1,max,0.7257001844216254,15,15,bert-base-multilingual-cased
232,ilaç,yakıt,0.583333333,contextual,mBERT,1,max,0.501609288939196,15,15,bert-base-multilingual-cased
233,evetçiler,yağmur,0.166666667,contextual,mBERT,1,max,0.6680434263336693,15,15,bert-base-multilingual-cased
234,başlamadılarsa,düzenci,0.166666667,contextual,mBERT,1,max,0.678807404809191,15,15,bert-base-multilingual-cased
235,devlet,memur,1.25,contextual,mBERT,1,max,0.12923440935536312,15,15,bert-base-multilingual-cased
236,alkol,sofra,1.166666667,contextual,mBERT,1,max,0.4229150066457006,15,15,bert-base-multilingual-cased
237,boza,manken,0.25,contextual,mBERT,1,max,0.46636243053563664,15,15,bert-base-multilingual-cased
238,cevher,gözlükçü,0.416666667,contextual,mBERT,1,max,0.6714672662712678,15,14,bert-base-multilingual-cased
239,anne,memur,0.25,contextual,mBERT,1,max,0.4731035219039956,15,15,bert-base-multilingual-cased
240,oğlan,ilkellik,0.25,contextual,mBERT,1,max,0.6357555745221816,15,14,bert-base-multilingual-cased
241,dostçasına,arkadaşımsı,5.833333333,contextual,mBERT,1,max,0.7656900614856458,15,15,bert-base-multilingual-cased
242,dua,yüzük,0.25,contextual,mBERT,1,max,0.07373799779934154,14,15,bert-base-multilingual-cased
243,opak,geçirgen,2.5,contextual,mBERT,1,max,0.4467402363118915,15,15,bert-base-multilingual-cased
244,akıllı,deli,0.083333333,contextual,mBERT,1,max,0.5046632950691909,15,15,bert-base-multilingual-cased
245,din,dua,2.916666667,contextual,mBERT,1,max,0.26370872630147424,15,14,bert-base-multilingual-cased
246,saydam,süreli,0.25,contextual,mBERT,1,max,0.5031326295363592,15,15,bert-base-multilingual-cased
247,yağcılık,heykel,0.25,contextual,mBERT,1,max,0.568873732901907,15,15,bert-base-multilingual-cased
248,maymungilleri,muz,1.666666667,contextual,mBERT,1,max,0.5424492443673729,15,14,bert-base-multilingual-cased
249,oksijen,hayat,2.25,contextual,mBERT,1,max,0.5676537148198474,15,15,bert-base-multilingual-cased
250,hastane,çare,2.5,contextual,mBERT,1,max,0.540226685279798,15,15,bert-base-multilingual-cased
251,içki,boza,1.363636364,contextual,mBERT,1,max,0.4671141345829024,15,15,bert-base-multilingual-cased
252,tahta,ahşap,6.5,contextual,mBERT,1,max,0.4001841263359671,15,15,bert-base-multilingual-cased
253,kral,yağcılık,0.833333333,contextual,mBERT,1,max,0.3213710449336462,15,15,bert-base-multilingual-cased
254,teizm,inançlılık,5.25,contextual,mBERT,1,max,0.5275478303698494,15,15,bert-base-multilingual-cased
255,kordon,sicim,3.5,contextual,mBERT,1,max,0.4017792494284962,15,15,bert-base-multilingual-cased
256,fani,adalet,0.25,contextual,mBERT,1,max,0.4671236487308503,15,15,bert-base-multilingual-cased
257,ikindi,oğlan,0.166666667,contextual,mBERT,1,max,0.5529384229815766,15,15,bert-base-multilingual-cased
258,deneyimleme,tecrübelenme,8.416666667,contextual,mBERT,1,max,0.7680870660538833,15,15,bert-base-multilingual-cased
259,satmışlardır,lokanta,0.166666667,contextual,mBERT,1,max,0.6138779356419176,15,15,bert-base-multilingual-cased
260,kırmızı,namaz,0.166666667,contextual,mBERT,1,max,0.40766853521258284,15,15,bert-base-multilingual-cased
261,mezarhane,kabristan,8.5,contextual,mBERT,1,max,0.6740112592715947,15,13,bert-base-multilingual-cased
262,ekonomi,para,3.5,contextual,mBERT,1,max,0.19510616436076011,15,15,bert-base-multilingual-cased
263,dua,namaz,4.166666667,contextual,mBERT,1,max,0.18113800676860659,14,15,bert-base-multilingual-cased
264,arkadaşımsı,kitaphane,0.333333333,contextual,mBERT,1,max,0.7064967048276865,15,15,bert-base-multilingual-cased
265,enerjik,yorgun,0.083333333,contextual,mBERT,1,max,0.688842348877784,15,15,bert-base-multilingual-cased
266,kağıt,gazete,2.0,contextual,mBERT,1,max,0.5535892384110425,15,15,bert-base-multilingual-cased
267,cihaz,radyo,2.5,contextual,mBERT,1,max,0.43066788550141166,15,15,bert-base-multilingual-cased
268,kral,affedişi,0.166666667,contextual,mBERT,1,max,0.3175474901048432,15,15,bert-base-multilingual-cased
269,yeni,gençmişçesine,1.25,contextual,mBERT,1,max,0.1764192065530299,15,15,bert-base-multilingual-cased
270,öğrenci,hayta,0.833333333,contextual,mBERT,1,max,0.5710238666311198,15,15,bert-base-multilingual-cased
271,araba,petrol,1.416666667,contextual,mBERT,1,max,0.43994725695678993,14,15,bert-base-multilingual-cased
272,şiddetli,sarsıcı,6.25,contextual,mBERT,1,max,0.7097522882541141,15,15,bert-base-multilingual-cased
273,su,deniz,3.666666667,contextual,mBERT,1,max,0.20135263622177557,14,15,bert-base-multilingual-cased
274,başlamadılarsa,başladılarsa,0.0,contextual,mBERT,1,max,0.8361005717082728,15,15,bert-base-multilingual-cased
275,normalleşiyor,anormalleşiyor,0.0,contextual,mBERT,1,max,0.9115890283564367,15,15,bert-base-multilingual-cased
276,kan,kırmızı,1.833333333,contextual,mBERT,1,max,0.18988293645599574,15,15,bert-base-multilingual-cased
277,beyaz,papatya,1.333333333,contextual,mBERT,1,max,0.13080193528659023,14,15,bert-base-multilingual-cased
278,kıyı,ormanlık,0.5,contextual,mBERT,1,max,0.6819952853385146,14,15,bert-base-multilingual-cased
279,orman,kabristan,0.666666667,contextual,mBERT,1,max,0.5610183500724878,15,13,bert-base-multilingual-cased
280,üşengen,harika,0.25,contextual,mBERT,1,max,0.507478202943233,15,15,bert-base-multilingual-cased
281,normalleşiyor,ısınmış,0.166666667,contextual,mBERT,1,max,0.6192817591584847,15,15,bert-base-multilingual-cased
282,radyo,müzik,3.583333333,contextual,mBERT,1,max,0.3573150500142188,15,15,bert-base-multilingual-cased
283,suçlu,masum,0.0,contextual,mBERT,1,max,0.5886922988463241,15,15,bert-base-multilingual-cased
284,erkekçene,yüreklicesine,3.583333333,contextual,mBERT,1,max,0.7833368587519022,15,15,bert-base-multilingual-cased
285,ısınmış,barıştırılırken,0.666666667,contextual,mBERT,1,max,0.6695826098344342,15,15,bert-base-multilingual-cased
286,pratikleştirsin,kavramsallaştırsın,0.166666667,contextual,mBERT,1,max,0.8125750877063939,15,15,bert-base-multilingual-cased
287,televizyon,cenin,0.25,contextual,mBERT,1,max,0.2909500530951121,15,15,bert-base-multilingual-cased
288,pimpirikli,bıçak,0.166666667,contextual,mBERT,1,max,0.6098983043361779,15,15,bert-base-multilingual-cased
289,mezarlık,ormanlık,1.083333333,contextual,mBERT,1,max,0.7483542345822702,14,15,bert-base-multilingual-cased
290,mutluluk,harika,2.0,contextual,mBERT,1,max,0.5089629141669001,15,15,bert-base-multilingual-cased
291,hastane,rahatsız,2.166666667,contextual,mBERT,1,max,0.5297270059810484,15,15,bert-base-multilingual-cased
292,özgür,yardım,0.166666667,contextual,mBERT,1,max,0.18768669349003408,15,15,bert-base-multilingual-cased
293,horultu,saray,0.25,contextual,mBERT,1,max,0.5817967160299499,15,15,bert-base-multilingual-cased
294,üretim,sanatçı,1.166666667,contextual,mBERT,1,max,0.47209173532947923,15,15,bert-base-multilingual-cased
295,peşinatsız,ekonomi,0.666666667,contextual,mBERT,1,max,0.08813668756177961,15,15,bert-base-multilingual-cased
296,mutfak,ocak,1.666666667,contextual,mBERT,1,max,0.536594023766159,15,14,bert-base-multilingual-cased
297,böcek,kelebek,2.5,contextual,mBERT,1,max,0.6769954238817295,12,13,bert-base-multilingual-cased
298,çenebazlığına,geçirgen,0.166666667,contextual,mBERT,1,max,0.6981323999239962,15,15,bert-base-multilingual-cased
299,geçirgen,cam,1.166666667,contextual,mBERT,1,max,0.09675619636057087,15,15,bert-base-multilingual-cased
300,beyaz,külot,1.416666667,contextual,mBERT,1,max,-0.02311408196589504,14,14,bert-base-multilingual-cased
301,tımarhane,deli,2.333333333,contextual,mBERT,1,max,0.5512462368123396,15,15,bert-base-multilingual-cased
302,muhalefetçiler,kemalci,2.090909091,contextual,mBERT,1,max,0.723380784091914,15,15,bert-base-multilingual-cased
303,savaştırılırken,cezalandırışı,0.666666667,contextual,mBERT,1,max,0.7812009400393354,15,15,bert-base-multilingual-cased
304,zaman,ikindi,1.833333333,contextual,mBERT,1,max,0.19442323188871913,14,15,bert-base-multilingual-cased
305,atatürkist,tecrübelenme,0.25,contextual,mBERT,1,max,0.7360006417025676,15,15,bert-base-multilingual-cased
306,lamba,geceleyin,1.333333333,contextual,mBERT,1,max,0.521064019435225,13,15,bert-base-multilingual-cased
307,sabır,sabırsızlık,0.166666667,contextual,mBERT,1,max,0.8779635289709755,15,15,bert-base-multilingual-cased
308,transparan,deneyimleme,0.166666667,contextual,mBERT,1,max,0.6362163606684849,15,15,bert-base-multilingual-cased
309,haşarı,hayta,7.5,contextual,mBERT,1,max,0.6032768476432024,15,15,bert-base-multilingual-cased
310,yiyecek,horoz,0.833333333,contextual,mBERT,1,max,0.5669951155308931,15,15,bert-base-multilingual-cased
311,yoğurt,inançlılık,0.25,contextual,mBERT,1,max,0.7022457271817956,14,15,bert-base-multilingual-cased
312,kıtlıklarda,bolluklarda,0.0,contextual,mBERT,1,max,0.7446603478394946,15,15,bert-base-multilingual-cased
313,siyah,beyaz,0.0,contextual,mBERT,1,max,0.16718979503568743,15,14,bert-base-multilingual-cased
314,otomobil,tren,4.0,contextual,mBERT,1,max,0.16639794102629324,15,9,bert-base-multilingual-cased
315,mutluluk,sicim,0.25,contextual,mBERT,1,max,0.47934311859783996,15,15,bert-base-multilingual-cased
316,fırın,ocak,6.666666667,contextual,mBERT,1,max,0.4780529226470782,15,14,bert-base-multilingual-cased
317,ipek,kapüşon,0.833333333,contextual,mBERT,1,max,0.5076970066088737,15,14,bert-base-multilingual-cased
318,savunmaktaydılar,saldırmaktaydılar,1.0,contextual,mBERT,1,max,0.8237822944176544,15,15,bert-base-multilingual-cased
319,bitki,enginar,2.916666667,contextual,mBERT,1,max,0.1120512790426601,15,15,bert-base-multilingual-cased
320,hukuk,nezle,0.25,contextual,mBERT,1,max,0.38061289385943,15,15,bert-base-multilingual-cased
321,horultu,gürültü,5.166666667,contextual,mBERT,1,max,0.6766579106173131,15,15,bert-base-multilingual-cased
322,süt,peynir,3.25,contextual,mBERT,1,max,0.5270083561904645,14,15,bert-base-multilingual-cased
323,bağışlayışı,cezalandırışı,0.083333333,contextual,mBERT,1,max,0.8381920057270075,15,15,bert-base-multilingual-cased
324,su,çiçek,0.916666667,contextual,mBERT,1,max,0.11551008781588079,14,14,bert-base-multilingual-cased
325,taşıt,gemicik,2.666666667,contextual,mBERT,1,max,0.6479906923309278,15,15,bert-base-multilingual-cased
326,yiyecek,meyve,2.833333333,contextual,mBERT,1,max,0.6399372760947573,15,14,bert-base-multilingual-cased
327,kuşku,şüphe,9.083333333,contextual,mBERT,1,max,0.636688139390041,15,15,bert-base-multilingual-cased
328,çocuk,anne,2.166666667,contextual,mBERT,1,max,0.13879243467382674,15,15,bert-base-multilingual-cased
329,iyiliyorsun,kötülüyorsun,0.0,contextual,mBERT,1,max,0.8502362951403264,15,15,bert-base-multilingual-cased
330,şeffaf,saydam,8.5,contextual,mBERT,1,max,0.5127444034356519,15,15,bert-base-multilingual-cased
331,teizm,çerçeve,0.25,contextual,mBERT,1,max,0.5346663972884572,15,15,bert-base-multilingual-cased
332,anormalleşiyor,kapüşon,0.181818182,contextual,mBERT,1,max,0.690275137014939,15,14,bert-base-multilingual-cased
333,sevgili,mutluluk,2.0,contextual,mBERT,1,max,0.6558442407734776,15,15,bert-base-multilingual-cased
334,delilim,televizyon,0.166666667,contextual,mBERT,1,max,0.24828372114837727,15,15,bert-base-multilingual-cased
335,sofra,bıçak,1.416666667,contextual,mBERT,1,max,0.4713491198902342,15,15,bert-base-multilingual-cased
336,ipek,gömlek,1.75,contextual,mBERT,1,max,0.5376028787789369,15,15,bert-base-multilingual-cased
337,sanatçı,heykel,1.5,contextual,mBERT,1,max,0.443801652313528,15,15,bert-base-multilingual-cased
338,medya,yağcılık,0.75,contextual,mBERT,1,max,0.5297264454995103,15,15,bert-base-multilingual-cased
339,din,ibadet,3.5,contextual,mBERT,1,max,0.1756852264139226,15,15,bert-base-multilingual-cased
340,tutsak,yakın,0.166666667,contextual,mBERT,1,max,0.22584388017913748,15,15,bert-base-multilingual-cased
341,zarar,para,0.666666667,contextual,mBERT,1,max,0.21220640657303957,15,15,bert-base-multilingual-cased
342,ateistlik,sekülerizmciler,1.75,contextual,mBERT,1,max,0.7039029447327709,15,15,bert-base-multilingual-cased
343,sabahlardaki,kahvaltı,1.25,contextual,mBERT,1,max,0.6527817212957918,15,15,bert-base-multilingual-cased
344,kadın,anne,3.583333333,contextual,mBERT,1,max,0.19871799345267094,15,15,bert-base-multilingual-cased
345,sabır,mühendis,0.333333333,contextual,mBERT,1,max,0.6856303990091253,15,15,bert-base-multilingual-cased
346,yakın,sıkı,4.083333333,contextual,mBERT,1,max,0.29910514414591605,15,15,bert-base-multilingual-cased
347,saray,kral,2.666666667,contextual,mBERT,1,max,0.39214062941082206,15,15,bert-base-multilingual-cased
348,damar,mezar,0.25,contextual,mBERT,1,max,0.465268464433633,15,15,bert-base-multilingual-cased
349,kuyumcu,mücevher,2.5,contextual,mBERT,1,max,0.662492745995614,15,15,bert-base-multilingual-cased
350,müzik,ses,4.333333333,contextual,mBERT,1,max,0.22624063976247766,15,15,bert-base-multilingual-cased
351,alet,terazi,2.0,contextual,mBERT,1,max,0.4643362578127084,15,15,bert-base-multilingual-cased
352,kesintili,manavınkiler,0.166666667,contextual,mBERT,1,max,0.7396832045715109,15,15,bert-base-multilingual-cased
353,cansız,ahşap,0.833333333,contextual,mBERT,1,max,0.48347824803090544,15,15,bert-base-multilingual-cased
354,otobüs,sefer,1.583333333,contextual,mBERT,1,max,0.5666398317756007,15,15,bert-base-multilingual-cased
355,kahvaltı,adalet,0.25,contextual,mBERT,1,max,0.5521743483862094,15,15,bert-base-multilingual-cased
356,cam,büyücü,0.25,contextual,mBERT,1,max,0.05640577571239169,15,15,bert-base-multilingual-cased
357,anarşist,somurtma,0.166666667,contextual,mBERT,1,max,0.6046468078419671,15,15,bert-base-multilingual-cased
358,kıtlıklarda,tüketim,0.833333333,contextual,mBERT,1,max,0.6702554309415109,15,15,bert-base-multilingual-cased
359,kitaphane,kitap,2.75,contextual,mBERT,1,max,0.6990861447279273,15,15,bert-base-multilingual-cased
360,kuşku,sabırsızlık,0.416666667,contextual,mBERT,1,max,0.7108026807612042,15,15,bert-base-multilingual-cased
361,çiçek,papatya,3.333333333,contextual,mBERT,1,max,0.48811344940516666,14,15,bert-base-multilingual-cased
362,manken,kelebek,0.25,contextual,mBERT,1,max,0.5321970394865007,15,13,bert-base-multilingual-cased
363,ıslak,yağmur,1.833333333,contextual,mBERT,1,max,0.6438326224550815,15,15,bert-base-multilingual-cased
364,mühendis,üretim,1.166666667,contextual,mBERT,1,max,0.7037326846848839,15,15,bert-base-multilingual-cased
365,süreli,ebediyeten,0.833333333,contextual,mBERT,1,max,0.6654858339405535,15,15,bert-base-multilingual-cased
366,cisim,cihaz,1.916666667,contextual,mBERT,1,max,0.6317507747057083,15,15,bert-base-multilingual-cased
367,korumaktaydılar,öldürülüşündeki,0.166666667,contextual,mBERT,1,max,0.7521686096434265,15,15,bert-base-multilingual-cased
368,aile,somut,0.166666667,contextual,mBERT,1,max,0.3437661070980287,15,15,bert-base-multilingual-cased
369,ses,horultu,3.5,contextual,mBERT,1,max,0.10795487904441725,15,15,bert-base-multilingual-cased
370,sesteş,evetçiler,0.166666667,contextual,mBERT,1,max,0.6549101951109382,15,15,bert-base-multilingual-cased
371,kemalci,kemalizmcilerden,5.25,contextual,mBERT,1,max,0.7385316950506366,15,15,bert-base-multilingual-cased
372,şiddetli,yorgunluk,0.333333333,contextual,mBERT,1,max,0.7358439385380694,15,14,bert-base-multilingual-cased
373,papatya,gülüş,0.333333333,contextual,mBERT,1,max,0.42938221806426846,15,15,bert-base-multilingual-cased
374,ocak,kabristan,0.25,contextual,mBERT,1,max,0.4734310566297514,14,13,bert-base-multilingual-cased
375,tecrübelenme,alışkın,2.833333333,contextual,mBERT,1,max,0.7644630840521883,15,15,bert-base-multilingual-cased
376,haşarı,pimpirikli,0.25,contextual,mBERT,1,max,0.6241151984370668,15,15,bert-base-multilingual-cased
377,transparan,yoğurt,0.166666667,contextual,mBERT,1,max,0.6188592296126543,15,14,bert-base-multilingual-cased
378,oruç,taksi,0.25,contextual,mBERT,1,max,0.4615428355419975,15,12,bert-base-multilingual-cased
379,kuyumcu,terazi,0.583333333,contextual,mBERT,1,max,0.49781196109721093,15,15,bert-base-multilingual-cased
380,oğlan,delikanlı,4.666666667,contextual,mBERT,1,max,0.6777775146635121,15,15,bert-base-multilingual-cased
381,mezarlık,tavuk,0.25,contextual,mBERT,1,max,0.5018500601665166,14,15,bert-base-multilingual-cased
382,hamile,dükkan,0.25,contextual,mBERT,1,max,0.5010982452263761,15,15,bert-base-multilingual-cased
383,primatçaları,zeki,0.166666667,contextual,mBERT,1,max,0.5507670960486134,15,15,bert-base-multilingual-cased
384,hastane,tıp,2.5,contextual,mBERT,1,max,0.428203525648289,15,15,bert-base-multilingual-cased
385,terazi,tıp,0.25,contextual,mBERT,1,max,0.43449123127240896,15,15,bert-base-multilingual-cased
386,avare,uyumlu,0.166666667,contextual,mBERT,1,max,0.5203680130163502,8,15,bert-base-multilingual-cased
387,sabırsızlık,gözlükçü,0.25,contextual,mBERT,1,max,0.8182699360061447,15,14,bert-base-multilingual-cased
388,kum,kadeh,0.416666667,contextual,mBERT,1,max,0.44090598869305,15,13,bert-base-multilingual-cased
389,cinayetindeki,öldürülüşündeki,6.5,contextual,mBERT,1,max,0.6723787886010805,15,15,bert-base-multilingual-cased
390,primatçaları,maymungilleri,6.333333333,contextual,mBERT,1,max,0.7439848645808104,15,15,bert-base-multilingual-cased
391,sihirbaz,öncülük,0.25,contextual,mBERT,1,max,0.5824861867197412,15,15,bert-base-multilingual-cased
392,kuş,tavuk,2.833333333,contextual,mBERT,1,max,0.42813376029686356,15,15,bert-base-multilingual-cased
393,giysi,ceket,3.0,contextual,mBERT,1,max,0.48311631439258784,15,14,bert-base-multilingual-cased
394,pamuk,üretim,1.083333333,contextual,mBERT,1,max,0.47765813757911235,14,15,bert-base-multilingual-cased
395,noksan,eksik,9.333333333,contextual,mBERT,1,max,0.47365817937814003,15,15,bert-base-multilingual-cased
396,taşıt,otobüs,3.666666667,contextual,mBERT,1,max,0.6621972390743882,15,15,bert-base-multilingual-cased
397,eşya,radyo,2.083333333,contextual,mBERT,1,max,0.42027406951962454,15,15,bert-base-multilingual-cased
398,satmışlardır,almışlardır,0.083333333,contextual,mBERT,1,max,0.6875365352199977,15,15,bert-base-multilingual-cased
399,cihaz,televizyon,2.5,contextual,mBERT,1,max,0.2502654858531196,15,15,bert-base-multilingual-cased
400,suskunluğuna,brüt,0.166666667,contextual,mBERT,1,max,0.5227706143482828,15,15,bert-base-multilingual-cased
401,suskunluğuna,konuşkanlığına,0.0,contextual,mBERT,1,max,0.7644025587469435,15,15,bert-base-multilingual-cased
402,geceleyin,erkekçene,0.166666667,contextual,mBERT,1,max,0.7030588426608788,15,15,bert-base-multilingual-cased
403,medya,kral,0.25,contextual,mBERT,1,max,0.4015018506145056,15,15,bert-base-multilingual-cased
404,iyiliyorsun,pratikleştirsin,1.0,contextual,mBERT,1,max,0.7622573587621074,15,15,bert-base-multilingual-cased
405,şüphe,mutluluk,0.25,contextual,mBERT,1,max,0.6031187698093979,15,15,bert-base-multilingual-cased
406,memur,polis,3.583333333,contextual,mBERT,1,max,0.13993758739184314,15,15,bert-base-multilingual-cased
407,meslek,kuyumcu,2.166666667,contextual,mBERT,1,max,0.6316036917439215,15,15,bert-base-multilingual-cased
408,fırın,öncülük,0.25,contextual,mBERT,1,max,0.5500615011381133,15,15,bert-base-multilingual-cased
409,eski,yaşlıymışçasına,1.833333333,contextual,mBERT,1,max,0.09092409043918237,15,15,bert-base-multilingual-cased
410,masum,dostçasına,0.75,contextual,mBERT,1,max,0.5868831220973072,15,15,bert-base-multilingual-cased
411,lokanta,dükkan,2.25,contextual,mBERT,1,max,0.62965592337211,15,15,bert-base-multilingual-cased
412,ebleh,akıllı,0.0,contextual,mBERT,1,max,0.5811201748740574,15,15,bert-base-multilingual-cased
413,vitrin,televizyon,0.333333333,contextual,mBERT,1,max,0.3081668222080344,15,15,bert-base-multilingual-cased
414,şeffaf,opak,1.166666667,contextual,mBERT,1,max,0.5103537814146558,15,15,bert-base-multilingual-cased
415,dua,ölü,0.75,contextual,mBERT,1,max,0.12019771263316792,14,15,bert-base-multilingual-cased
416,yorgunluk,sarsıcı,0.333333333,contextual,mBERT,1,max,0.6917283429242654,14,15,bert-base-multilingual-cased
417,davadaş,yoldaş,7.833333333,contextual,mBERT,1,max,0.7909496836184422,15,13,bert-base-multilingual-cased
418,özgür,serbest,6.75,contextual,mBERT,1,max,0.5689274615663117,15,13,bert-base-multilingual-cased
419,gözlük,cam,3.416666667,contextual,mBERT,1,max,0.06170879987586442,15,15,bert-base-multilingual-cased
420,vicdan,pıhtı,0.25,contextual,mBERT,1,max,0.6268001671393975,15,15,bert-base-multilingual-cased
421,gülüş,gül,1.833333333,contextual,mBERT,1,max,0.848003748603418,15,15,bert-base-multilingual-cased
422,kahvaltı,zeytin,1.166666667,contextual,mBERT,1,max,0.6905589892785666,15,15,bert-base-multilingual-cased
423,ceket,kapüşon,2.083333333,contextual,mBERT,1,max,0.5156958271780683,14,14,bert-base-multilingual-cased
424,araba,seyahat,1.25,contextual,mBERT,1,max,0.5286688309884049,14,14,bert-base-multilingual-cased
425,evrensel,karışık,0.25,contextual,mBERT,1,max,0.6409260068722948,15,15,bert-base-multilingual-cased
426,beyaz,horultu,0.166666667,contextual,mBERT,1,max,0.00721304969454839,14,15,bert-base-multilingual-cased
427,gürültü,müzik,2.166666667,contextual,mBERT,1,max,0.05549243207989496,15,15,bert-base-multilingual-cased
428,taksi,yüzük,0.25,contextual,mBERT,1,max,0.4929188459694087,12,15,bert-base-multilingual-cased
429,başıboş,yorgun,0.25,contextual,mBERT,1,max,0.656084966143503,15,15,bert-base-multilingual-cased
430,hayvan,kuş,3.0,contextual,mBERT,1,max,0.39221168966755204,15,15,bert-base-multilingual-cased
431,opak,çamaşır,0.333333333,contextual,mBERT,1,max,0.49867101635413946,15,10,bert-base-multilingual-cased
432,kahin,şüphe,0.25,contextual,mBERT,1,max,0.49147870089528833,15,15,bert-base-multilingual-cased
433,çenebazlığına,kirlice,0.166666667,contextual,mBERT,1,max,0.7123308596243552,15,15,bert-base-multilingual-cased
434,serin,sıcak,0.083333333,contextual,mBERT,1,max,0.538656221295737,15,15,bert-base-multilingual-cased
435,inançlılık,ateistlik,0.666666667,contextual,mBERT,1,max,0.6844287080524746,15,15,bert-base-multilingual-cased
436,konuşkanlığına,çenebazlığına,7.166666667,contextual,mBERT,1,max,0.8045843243726067,15,15,bert-base-multilingual-cased
437,sanatçı,şair,3.666666667,contextual,mBERT,1,max,0.48914658711782033,15,15,bert-base-multilingual-cased
438,mezarhane,ölü,1.583333333,contextual,mBERT,1,max,0.461115214731571,15,15,bert-base-multilingual-cased
439,anarşist,aykırı,4.166666667,contextual,mBERT,1,max,0.6016033904500527,15,15,bert-base-multilingual-cased
440,uzak,fazlalık,0.333333333,contextual,mBERT,1,max,0.49592659086131263,15,15,bert-base-multilingual-cased
441,fazlalık,noksan,0.083333333,contextual,mBERT,1,max,0.5230799742646932,15,15,bert-base-multilingual-cased
442,meslek,sanatçı,2.166666667,contextual,mBERT,1,max,0.4690858170743363,15,15,bert-base-multilingual-cased
443,tıp,yardım,1.333333333,contextual,mBERT,1,max,0.24662972627874025,15,15,bert-base-multilingual-cased
444,kuyumcu,yüzük,1.916666667,contextual,mBERT,1,max,0.5841326688033867,15,15,bert-base-multilingual-cased
445,meyve,manavınkiler,2.416666667,contextual,mBERT,1,max,0.6816570574427584,14,15,bert-base-multilingual-cased
446,devlet,korumaktaydılar,0.25,contextual,mBERT,1,max,0.1209664725908165,15,15,bert-base-multilingual-cased
447,kelebek,kemik,0.25,contextual,mBERT,1,max,0.6690511302604363,13,13,bert-base-multilingual-cased
448,harika,şahane,7.833333333,contextual,mBERT,1,max,0.5463096333848884,15,15,bert-base-multilingual-cased
449,faiz,kazanç,4.166666667,contextual,mBERT,1,max,0.6418298262391073,15,15,bert-base-multilingual-cased
450,mezarlık,mezar,5.25,contextual,mBERT,1,max,0.8594926050860309,14,15,bert-base-multilingual-cased
451,gazete,haber,3.833333333,contextual,mBERT,1,max,0.39131405808503184,15,15,bert-base-multilingual-cased
452,kıyı,sahil,7.666666667,contextual,mBERT,1,max,0.4574088108427463,14,15,bert-base-multilingual-cased
453,hukuk,ispatım,1.583333333,contextual,mBERT,1,max,0.473398039892845,15,12,bert-base-multilingual-cased
454,gündüz,geceleyin,0.083333333,contextual,mBERT,1,max,0.7103208471922906,15,15,bert-base-multilingual-cased
455,noksan,gömlek,0.166666667,contextual,mBERT,1,max,0.5282815929739558,15,15,bert-base-multilingual-cased
456,kötülüyorsun,bolluklarda,0.166666667,contextual,mBERT,1,max,0.6637429662040628,15,15,bert-base-multilingual-cased
457,alışkın,yeni,0.25,contextual,mBERT,1,max,0.12970330020867693,15,15,bert-base-multilingual-cased
458,uygulamak,alet,0.666666667,contextual,mBERT,1,max,0.53547750205112,15,15,bert-base-multilingual-cased
459,cevher,mücevher,3.5,contextual,mBERT,1,max,0.7807362657423267,15,15,bert-base-multilingual-cased
460,medya,gazete,4.083333333,contextual,mBERT,1,max,0.5095821890196963,15,15,bert-base-multilingual-cased
